"","Industrial Production: Total Index","Industrial Production: Final Products and Nonindustrial Supplies","Industrial Production: Final Products","Industrial Production: Consumer Goods","Industrial Production: Durable Consumer Goods","Industrial Production: Non-Durable Consumer Goods","Industrial Production: Equipment: Business Equipment","Industrial Production: Materials","Industrial Production: Manufacturing","Industrial Production: Energy, Total","Industrial Production: Non-Energy, Total","Industrial Production: Manufacturing: Durable Goods: Motor Vehicles and Parts","Industrial Production: Manufacturing: Durable Goods: Computers, Communications Equipment, and Semiconductors","Capacity Utilization: Total Index","Capacity Utilization: Manufacturing.data","Capacity Utilization: Manufacturing","Capacity Utilization: Durable Manufacturing","Capacity Utilization: Non-Durable Manufacturing","Capacity Utilization: : Computers, Communications Equipment, and Semiconductors","Unemployment Level","All Employees, Total Nonfarm","Average Weeks Unemployed","Number Unemployed for Less Than 5 Weeks","Number Unemployed for 5-14 Weeks","Number Unemployed for 15-26 Weeks","Number Unemployed for 15 Weeks & over","1.ini_claim","Total Nonfarm Private Payroll Employment","Real Manufacturing and Trade Industries Sales","Real Personal Consumption Expenditures","Real Personal Consumption Expenditures: Durable Goods","Real Personal Consumption Expenditures: Nondurable Goods","Real Personal Consumption Expenditures: Services"," New Privately-Owned Housing Units Started: Total Units"," New Privately-Owned Housing Units Authorized in Permit-Issuing Places: Total Units","Real Manufacturing and Trade Inventories","Manufacturers' New Orders: Durable Goods","Manufacturers' New Orders: Nondurable Goods","S&P 500","U.S. Dollars to Euro Spot Exchange Rate","Swiss Francs to U.S. Dollar Spot Exchange Rate","Japanese Yen to U.S. Dollar Spot Exchange Rate","U.S. Dollars to U.K. Pound Sterling Spot Exchange Rate","Moody's Seasoned Aaa Corporate Bond Yield","Moody's Seasoned Baa Corporate Bond Yield","M1","CPI","M2","Reserves of Depository Institutions: Tota"
"2006-05-01",-0.0405624584342249,-0.134407673316803,-0.0864523665254669,-0.129155520414411,-0.145015999224633,-0.00995592122402721,-0.0115076271626964,0.0831840769520045,-0.186946929405662,0.75286541770192,-0.300169004918611,-0.14558941416232,0.603323242273527,-0.138132316969435,-0.138132316969435,-0.283668538655722,-0.238718142216773,-0.304591018559597,1.02771452921574,-0.217736830977022,-0.0332029302784457,0.288031713437438,-0.0831530880876342,-0.339742696614073,-0.392165975859423,-0.245365965501196,-0.264826847224575,0.010239578839287,0.508158532821097,-0.00712653103211808,-0.20664135184057,-0.232214051787743,0.172934214653211,0.738075587398564,-0.849898513601541,0.630406937720106,0.0772181635705339,0.800167231256015,-0.384654134310083,1.77354614673082,-2.17392694660621,-2.12474403107235,2.59321256188171,0.659395237244796,0.359671009492278,-0.192645857534113,0.30225092916535,-2.11999405448317,-0.00454232214355638
"2006-06-01",0.201625650807742,0.251202426367799,0.353736867576134,0.349779835375232,0.12916166795305,0.525423173889018,0.284339627197205,0.124372632175555,0.18851863600233,0.508586162253017,0.0647861625687759,0.0675684351925344,0.491941310826235,0.0915389149816478,0.0915389149816478,0.0877353146724625,0.0591080731837428,0.1397272781374,0.80921673820275,0.0538333105543207,-0.00239020132384036,-0.399997465108676,0.111894243055329,-0.436719960694855,0.128440142957874,-0.95573218697509,-0.337097119920839,0.162524616780243,-0.298045952095663,-0.0968822291770176,0.058268720119521,-0.115156219075006,-0.141232362192757,-0.858345120828518,-0.35993439127926,0.494840508766965,0.476078201264153,-0.504810799061774,-0.896574862609206,-0.418205898975759,0.572167540612258,1.16855236661227,-0.599703324479073,-0.269456508589735,0.215680763242748,-0.333740008224003,0.144938233571937,0.35882921314771,-0.245111587514211
"2006-07-01",-0.106154167243357,-0.206076334633822,-0.27544603611444,-0.674536070876234,-0.794829724940769,0.0124926741421604,0.290611206627504,0.0294230762232464,-0.23467984490712,0.346770278629409,-0.241525926049372,-0.700514327509674,-0.169010056801699,-0.223901349931182,-0.223901349931182,-0.342816348552403,-0.407098988290219,-0.0957998900556056,-0.0254354834952319,0.309757459170836,0.0811338141085408,0.365495020613168,0.131398976169626,-0.393809666853801,0.0560196763070899,0.916274836101924,-0.0904499507189107,0.116846835553586,-0.415426638719017,0.309587827153002,0.421482564242099,0.354563147242934,0.146666956006829,-0.421437478098162,-1.02175731460611,-0.195911752169467,-1.17139766642083,0.151748497765647,0.00704178025767928,0.0389966854022856,0.291897843808889,0.454652519938356,0.0488405641914209,-0.16718435169856,-0.0254274970404119,-0.113286877392993,1.06683942994408,-0.388922480263563,-0.20540173574289
"2006-08-01",0.282854478536564,0.376922924302311,0.582053606519573,0.701522511509043,0.575685014119697,0.461233329261465,0.299078950585785,0.141328072287267,0.495903281573193,-0.155612954816078,0.394705457801804,0.498222726195934,0.883662812074978,0.148771032520246,0.148771032520246,0.379226080340248,0.414765101675925,0.202132059337247,0.872558681045588,-0.121732147937801,0.0655644280499365,-0.0172512222477539,-0.0124484305483099,-0.290824961635272,0.0321598875415649,0.0389741302260848,-0.313891069055066,0.106543853392866,0.317075255564254,-0.407056615552051,-0.798415833931383,-0.403669759153242,-0.120626976220847,-0.589467550355453,-0.420145551642977,0.830106975240939,0.0587939656188633,0.0983871716769572,0.412076752058433,0.432792536089665,-0.111616903652816,0.0647095995623414,1.26064749082248,-0.856409756834771,-0.754750454910098,-0.277185975456977,0.751695649020513,-0.280550643843248,-0.620049277421315
"2006-09-01",-0.210390350739214,-0.181103887447199,-0.204854626009431,-0.356049810112068,-0.374592747101147,-0.0800319408293411,-0.012977189217696,-0.222632403355356,0.0135947557353491,-0.551701148757256,-0.045655557994477,-0.272101139883892,0.846205627740482,-0.349294975295696,-0.349294975295696,-0.114853211207957,-0.240869889587567,0.213682471412715,0.610960005578042,-0.397774422833646,0.0471304984749684,-0.0172512222477539,-0.00635320145009226,-0.45645869586174,0.0163070909495195,-0.317999581515531,-0.0990693410404834,-0.0225187016981969,-0.108312212762818,0.352978026905632,0.650857564779464,0.263205392449431,0.148263759637444,0.476694567373771,-0.707812987719195,0.45410159482183,2.22877812486996,-2.0020993701708,0.473656450926983,-0.350350343631827,0.585828471846759,0.507257938466247,-0.221176313826313,-0.89530137450304,-0.682477035798889,-0.291061182270456,-2.16331326138108,-0.216299811436543,-0.186389145267602
"2006-10-01",-0.13113593762899,-0.056603687970099,-0.00608273801250119,-0.0970089600284697,-0.309028262770643,0.361794622539804,0.0670347894350113,-0.207865163600063,-0.350916189895773,0.30998347721456,-0.256166839117605,-0.164850174589869,-0.177914838728443,-0.279806820649059,-0.279806820649059,-0.492252129494338,-0.499243367810119,-0.345103832058439,-0.695973321067006,-0.191872180517523,-0.0552608090267111,-0.63521860847238,0.00339916510705593,-0.413548402020686,0.00835654724370475,-0.946836879001731,-0.310575918931384,0.00681164099647124,-0.0414841622084206,0.204452575028949,-0.0739421728734684,0.454252530233673,0.175023828037828,-1.63910780429226,-0.940013818639832,-0.528029122045326,-1.67437089601548,-0.728138099325413,0.74928361448398,-0.412493470974596,0.617276100135058,0.541870247520574,-0.153382009968606,0.0652977220150506,0.0298163724560591,0.00601213010877607,-2.01635668638401,-0.125321669285212,-0.358502029420374
"2006-11-01",-0.0925608838461351,0.0475611524786802,0.140877659331191,0.10061025973643,0.105173097288211,0.0226866150881704,0.128451443428231,-0.255706164806857,0.0328263056943558,-0.363695041561019,0.0254516985763994,0.164312034389164,0.127113177758763,-0.248035462926937,-0.248035462926937,-0.119438668079587,0.0462899376466012,-0.470524861463807,-0.616397511991709,0.271463778830142,0.0922606027198973,-0.0966213304136932,-0.124600645955514,-0.320003961447188,0.366289232616857,0.580399871913695,-0.28206562786772,0.125579086324632,-0.0522567623533402,-0.112708115838378,-0.169699918342905,-0.265264316682411,-0.00190897669430923,0.592331033201717,-0.402601217716873,0.633298597203088,0.701985271317632,0.599965079357421,0.339576305875693,0.937415943584214,-0.776587366349812,-0.495075969812019,0.909210504221611,-0.922762969567081,-0.972982151407755,-0.168563418414717,-0.474454227572527,0.58523349939629,-0.0787190570089072
"2006-12-01",0.746006348939533,0.728927420985596,0.546341165415368,0.376019451626658,0.472421958323071,-0.0670047027360336,0.603693010760233,0.691863715404798,0.985311571650131,-0.455158166494283,1.033995803123,0.290267524200094,0.0942854349203198,0.57929131070081,0.57929131070081,0.824674274441039,0.557138260251208,1.23523890104236,-0.865671570218447,-0.173522241100306,0.0738057450311321,-0.0971127893225892,-0.0209817512858145,-0.461607931122666,-0.270287814431103,-0.421146778592495,-0.0732111700757652,-0.0491320514327071,1.07426908688755,0.32114599449502,0.281106076508158,0.84445624738296,0.040992886327695,0.56324680058386,1.15533270743225,-0.411257291918091,0.368171374551015,1.66866501966601,0.377582774791042,1.07927034290521,-0.837800635003044,0.0033940666553872,1.23159872951436,0.013425189013453,0.125093349723384,0.00849431564519069,1.06516501194871,0.392719037369821,0.0893176978498915
"2007-01-01",-0.354372499969981,-0.509179921652281,-0.50810833788028,-0.459553217555351,-0.573137465558269,0.0666330483327384,-0.787639356656073,-0.121877235287672,-0.301765643866901,0.237032917240772,-0.487558656706576,-0.475043414702912,0.124697703616797,-0.509729660465055,-0.509729660465055,-0.47452040326273,-0.511588980688784,-0.263561083302217,-1.03653306350389,0.624260338819603,0.104184662386826,0.141980452993021,-0.0636483549733378,-0.272802638222029,0.219240883722539,0.439318859907608,-0.305934708758229,-0.0300993998661044,-0.545647597722755,0.0173047687960298,0.151206607507036,-0.417825538610534,0.11585347370521,-1.80444219807274,-0.132075265786865,-0.495809958237118,-0.615594139530101,-1.08874160923364,0.00253329369346943,-0.773611363052001,1.29804271035106,1.20100904675012,-0.0691616927603531,0.495565357214736,0.637165411909271,-0.142496563820633,-0.111748999842336,-0.379640913166736,0.102685187665409
"2007-02-01",0.706116293828447,0.66544441146206,0.67735564884017,0.851331193922739,0.24908937480303,1.40957209727578,0.287697758500292,0.686043483154736,0.210885655200469,1.44779765294967,0.329849253279448,0.336761550346254,0.982251417140927,0.54241870991638,0.54241870991638,0.0299569347194557,0.164022359348966,-0.288709324754651,-0.338784786179553,-0.301598668723372,-0.00292322766818914,0.29543322829168,-0.047800759317972,-0.357765020027316,-0.395116090938505,0.326005684625059,-0.291348048214029,-0.0622563880158353,0.345861365663448,-0.161335294303384,-0.373124400410079,-0.347297459499576,0.0485934179557779,0.564031860784838,-0.31044958286792,0.214244994314419,-0.2263466422115,1.01328035079549,0.235851959048962,0.272742844780468,-0.0382477826808883,0.0245911725368846,0.0339284764281296,-0.0228505118460819,-0.256664055414008,-0.431597310273998,0.578560254794847,-0.70114497566982,-0.580578093652751
"2007-03-01",0.100320047809759,0.0263699694061993,-0.114834188927955,-0.605148627960739,0.0980177704390051,-1.53273676364864,0.731042147622543,0.185639577736546,0.566612306608013,-1.10016876764376,0.501044454002811,0.0708032971621485,2.39653188915321,-0.0516490266177689,-0.0516490266177689,0.378421852132651,0.477127194690708,0.0463224054118663,0.971817316291791,-0.322791141153307,0.108893468792811,0.805483420530502,-0.373285993162793,-0.383511196331948,0.404968713181894,0.258849913676386,-0.12161236188152,-0.0114030766851113,-0.00253083417933167,-0.0509441404254844,0.0507207106825251,0.0848472931143056,-0.1443626270368,0.115718442802073,-0.0234425003694492,-0.523875749658021,0.752973060948834,0.659428697206371,-0.832953404269168,0.54274415506619,-0.679732271507343,-1.24128691946579,-0.244635709475924,-0.396804380456804,0.0188531341568844,0.014603229447386,0.98901264926635,0.843008494923793,-0.578283265847631
"2007-04-01",0.484345869741045,0.458251396169176,0.457339145293242,0.395859565091775,0.356769321608518,0.184979353892457,0.376237965609585,0.469886936587682,0.408192139522196,0.216418711462052,0.495288431344663,0.244174312309927,2.15771938574589,0.338561064016115,0.338561064016115,0.214982188246387,0.315360601683595,-0.0806982689331758,0.61127939983244,0.226315013735515,-0.0262762017585067,-0.686441172147855,-0.191648166035908,-0.349182961259105,0.511931507553335,0.157953005972222,-0.297978348461393,-0.000895194208472925,-0.222071477249064,-0.0646322763555337,0.0247817535587864,-0.436217290577846,0.0542656596920853,-0.0384034546412579,-1.46554139143864,0.273921284459599,0.311820031500047,-0.00341039802136182,0.891791063051975,0.88000697940571,-0.103401047355596,0.648261631120139,0.980861525787717,0.957096676146998,0.642997046138959,0.157623311363743,0.305711185836298,0.959871318897008,0.226684967645824
"2007-05-01",0.00417612642498182,-0.178971165342183,-0.113701371021265,-0.286893371773672,-0.135628889337929,-0.37817185763003,0.00659355774411452,0.238600739127282,-0.046263491994946,0.359309062351835,-0.110338858044486,-0.0855497348037821,-1.20164381453134,-0.121504560181042,-0.121504560181042,-0.241989288637906,-0.150042897480307,-0.391593311335176,-2.94298009313979,-0.128410012332127,0.0476731588138242,-0.248259222301638,-0.18189579947876,-0.344891931875,0.203997526880831,-0.253759111263021,-0.34041227004452,-0.00960898017039587,0.39642354038247,-0.0232359885672065,0.369830320425997,-0.0695541117992985,-0.184730729546958,-0.592477774418706,0.275310863732411,-0.0296587763296585,-0.450888275154356,0.815200701827737,0.694204168084716,-0.0168276620282467,0.415611656734546,0.702853080155648,-0.0581626056184586,0.100433731316345,0.0197095540337253,-0.337943470634804,0.657677258941147,-1.56582703603578,0.169457752050982
"2007-06-01",-0.0299878695804551,0.0717354732795979,0.153271160528292,0.0815407876881754,0.257011886543846,-0.32820433358754,-0.0495140857650893,-0.151593179649243,0.228226123754224,-0.690116931487205,0.203259800802625,0.119816687348607,-2.50522945566989,-0.135131990916304,-0.135131990916304,0.0353046477933302,0.0929896789477109,-0.10909103500109,-4.29505412595622,0.386322061224352,-0.00676565577755709,-0.0951825884997402,-0.0758388131697731,-0.386944019839232,0.289796873901022,0.288955253072452,-0.102384491164165,-0.0632498919352233,-0.178758144116409,-0.137144408262106,-0.695190508538279,0.00484812713691113,0.0943933203948034,0.264510721187378,-1.05758071159854,0.0844617682427633,-0.0353031946214642,0.011336868830868,-0.0819263383737567,-0.363789918070476,0.525402721216527,0.719981449886224,0.0882557178256842,1.81708554477899,1.51188022590686,-0.260851521191507,0.0929365847475163,0.0225754315617812,-0.206316340603489
"2007-07-01",-0.135668123473276,-0.233159984320782,-0.116939993641094,-0.225555672493867,-0.239345503334328,-0.0340811188228245,-0.0135926832903074,0.00689043489020913,0.0114698682654168,-0.221524720648767,-0.076756651573369,-0.274338440594126,-0.263625522791507,-0.212159622276411,-0.212159622276411,-0.17348338376783,-0.212901559777079,-0.0251310546616768,-1.87511143498746,0.304021247935607,-0.0842995538190923,0.518631275594192,-0.135572058332306,-0.327727814338578,-0.435655187252136,0.455181867043368,-0.316543189154011,-0.0705506734814073,-0.535225186568023,0.102178299479564,0.0460504256665331,0.264086251337977,0.0311391968314564,-0.769995515809179,-0.593041912697335,-0.402728488855514,0.349792665296685,-0.231697217531113,-0.032848964936792,0.998006601573526,-0.852330127298312,-0.472891378266108,1.1510951656804,-0.279909411965373,-0.152510631882817,-0.0595137942042946,-0.0739708586936638,-0.674152576981362,-0.373798498755895
"2007-08-01",0.113319084841981,-0.0629773450812118,-0.0468821563082144,-0.154438917715455,-0.0796876669653888,-0.190999449937847,0.0343505271237935,0.326311985586071,-0.180602493938938,1.16033188518429,-0.260449586169136,0.0164333323959192,0.556928093542896,0.0653192865528278,0.0653192865528278,-0.353597097625549,-0.0706092794530187,-0.926927217209358,-0.870595154770657,-0.118881826404757,-0.0785065577797822,-0.168102086618695,0.000961073467768879,-0.368063490549169,0.118400524700158,-0.144012613278357,-0.298641378486129,-0.0336269992045569,0.824084673456172,0.195783214496808,0.35575274403521,-0.626788047946983,0.39408919272119,-0.205144240835561,-0.532332108898106,0.495733631614931,0.190917218755155,-0.247713582801968,-1.30014717051122,-0.370196178799091,-0.0570893164166877,-1.7893133413542,-0.531053560640047,0.359081116127944,0.0555316339375736,-0.262129746715167,-0.5327682627698,0.319062237829778,0.247419736892356
"2007-09-01",0.143935894082956,0.26364293956408,0.247228751888266,-0.0845563674668255,-0.300791461662178,0.393499921057009,0.578790262399105,-0.0123293761910734,0.195755884903658,-0.147043633533904,0.226886581411489,-0.448449891931599,1.40131779317404,0.122574411271583,0.122574411271583,0.0391082648246376,-0.0150190866909824,0.166039492435572,0.214542382789216,0.190023068865333,-0.00387713332774391,-0.559572632830477,-0.0685245382519119,-0.251347491301502,0.0601517483112832,0.132508883338066,-0.108351761386793,-0.0567191788780509,-0.0591794985575503,-0.0735942693116526,0.197508980950848,0.0248118990654771,-0.219408669342008,-1.34367304865912,-0.82887394299668,0.547575773348859,-0.874227210059488,1.14340777722058,0.612274841992717,0.910706517576965,-0.555846917650496,-0.661875410734202,0.197582342078237,-0.214704344226272,-0.223983183926915,-0.178489285302143,0.690157749521732,-0.238658190739073,-0.620049277421315
"2007-10-01",-0.279384017553528,-0.501194100266409,-0.540253435977022,-0.684516564328044,-0.0668674031166175,-1.39528446394122,-0.182559750002815,0.019924439740643,-0.125198098065804,-0.301208603184536,-0.214796477771476,-0.123340032083948,2.43323971282381,-0.270599387110663,-0.270599387110663,-0.263552273222191,-0.0390787747148146,-0.723433659222946,1.53881410686818,0.128630649346169,-0.00463459910276564,0.525070188334969,-0.0831530880876342,-0.0711242571690762,-0.633371042673804,-0.271726850500107,-0.276761387669829,-0.156260559567533,0.295426442530306,-0.0781333094241649,0.0498523383742864,-0.370442362082356,-0.000418241930630794,0.759817313042349,-1.00317637937596,0.140502010666558,0.346553432148954,1.28183130877256,0.591950556835961,1.0179074655401,-0.320688101526706,0.32754084348045,0.633000644046029,-0.359781597089266,-0.46908278176085,-0.0769665775838802,0.331391762135369,-0.735864786760792,-0.29329171387019
"2007-11-01",0.401743559422542,0.208986139643187,0.193207913158885,-0.0308048038976721,0.064484703085021,-0.195683574030366,0.26800742500046,0.590870494487311,0.365185437654318,0.181931756800902,0.415718873064207,0.0500433734184745,2.24115703718179,0.426472940892668,0.426472940892668,0.249663442437141,0.370264333012791,-0.111341050455912,1.6212546282862,0.0230731616833586,0.0177582702865137,0.208368558033753,0.0387514938767181,-0.295115991019377,-0.0619962605424211,0.363976467100119,-0.256207456903002,-0.088119010124869,-0.274023163064198,0.0262592799864915,-0.407088349385412,0.222304050514511,0.135596572078664,-0.624787124377062,0.470589343706762,-0.0641157362978919,-0.374159619559506,2.0626541317495,-1.4666875789349,1.38970894689967,-1.86441349498961,-1.92284309609466,0.596736842365241,-1.17718426207024,-0.338273954485282,-0.158571211681348,1.81301185956168,0.328782314227289,-0.0582566903107582
"2007-12-01",-0.0584589809715084,-0.0275308290195448,0.0392679804744865,-0.226406913779844,-0.0112640553894393,-0.484608772807621,0.354440745067714,-0.0853176958253551,0.0167706546115564,-0.471712484734707,0.113929661826466,-0.0126132326895627,0.834184619080413,-0.0096946576040848,-0.0096946576040848,-0.0760057040043045,-0.0345063916925791,-0.148141241604761,0.45983554313175,0.664688621701414,0.016249469453948,-0.549971269748279,0.127741838710695,-0.179258197648532,1.36135721210048,0.696968233064865,0.00701546291733503,0.00127982837167033,-0.697469015749308,-0.191625110002674,-0.538249333696033,-0.0955375344884931,-0.0278710140688176,-1.64609724433871,-1.12710646791979,0.352376853551264,1.50169154529776,-0.377861859446239,0.141326236886094,-0.420818646920562,0.757636601294947,0.564032826089629,-1.19764253812053,0.36986919412269,1.22617057592595,0.13099922675898,0.273785174603349,0.373097814389183,0.0241412048503793
"2008-01-01",-0.156097285426785,-0.0465991175601676,-0.0475056023719993,-0.188237912915718,-0.539243506882379,0.612036687908382,0.147892033470616,-0.262817733394461,-0.187732270842691,0.244448096010276,-0.271746310624105,-0.328134287101326,0.316904365839968,-0.0900944874254091,-0.0900944874254091,-0.256022044826913,-0.0267706319122372,-0.738321599701368,0.238762815931684,0.0801371082835648,-0.0538890208411315,0.66371875487738,-0.0721816757108425,-0.1535120213439,-0.143643101481695,0.207041350646142,-0.248914126630902,0.0196623118535345,0.274605168309837,-0.154342365736972,-0.493327631312782,-0.573571457464934,0.199967236778645,0.508552945843432,-0.874589867433597,0.761811567949843,-0.472911988979025,0.407109455174188,-1.97650396777054,0.495881423202258,-1.47326211199569,-1.91397971374912,-1.03603373047346,-0.821369806823395,-0.43167106352606,-0.401171313511337,0.444714249047212,-0.601175948959092,0.121660182185152
"2008-02-01",-0.357602612550677,-0.249596844718858,-0.11714841305497,-0.133962845463558,-0.134868480842496,-0.0451523291897189,-0.0422944864304434,-0.442173237925486,-0.546200543216085,0.228605945950448,-0.511979213855072,0.024042139448057,1.02813464430827,-0.28171548218798,-0.28171548218798,-0.589084579624194,-0.304209180410416,-1.11113274048726,1.32654638642771,-0.276042534060897,-0.118948849404497,-0.467213199319004,0.0485038604338663,-0.184407432909458,-0.22402200453693,-0.444091080724916,-0.227697165839338,-0.0767792374350308,-0.802446151294279,-0.418205853160737,-0.664109439439925,-0.834003552047276,-0.0434567636219055,0.199371577692928,-1.35335307687754,-0.696223317869776,-0.419950399130609,-0.273555097383399,-0.596300520754034,0.0637278588166768,-0.37257158065469,-0.331578926854521,-0.10501876829852,1.13306180183642,1.37581212948701,-0.204811385542765,0.124391682202416,0.433704486648033,-0.389747923214388
"2008-03-01",-0.333683616577478,-0.587724923748473,-0.528425511475857,-1.11004602550156,-0.602925178433908,-1.33017061140954,0.247058571740287,-0.0220853825411103,-0.350190477900609,-0.0945350960750199,-0.356779502919725,-0.640575980397206,0.90991626673898,-0.253732672834068,-0.253732672834068,-0.36749038853559,-0.168836181846809,-0.746007798362158,1.52957270512188,0.522229741238817,-0.0972779802960904,-0.326190588553624,0.255741649773265,-0.0410870514803385,0.38034436541045,0.240792856083191,0.0574057447972988,-0.0762785408282507,-1.07796823900581,0.0587447086318519,-0.267483238875539,0.514074527112571,-0.000416673820612291,-1.06742854216484,-0.846248418554273,-1.70824268861871,-0.0531786796202562,-0.0756563901073511,-0.881332070284971,2.26703176558378,-3.12992003244904,-2.75040657530908,0.890407080126341,-0.0554333119735589,0.378683530758123,0.207757561004682,0.485225035514762,1.52098869363162,-0.165159258913346
"2008-04-01",-0.571901478982939,-0.738481528194274,-0.624862576243483,-0.487867290542422,-0.520982369395858,-0.126963426869119,-0.816441817718423,-0.339020967260587,-0.710111748189253,0.198256992296405,-0.770487043172174,-0.448295988878713,0.31663234321931,-0.4912169131642,-0.4912169131642,-0.704957374134596,-0.641304736629749,-0.641462185015873,1.20353123324993,-0.26615967430517,-0.235599026776631,0.291688144058117,-0.146543470709097,-0.00933343403795869,0.945225127590764,0.944906491740217,-0.193882634577784,-0.328319410678487,0.652049309682904,-0.0110669463818375,-0.131427103287166,-0.172924888305691,0.106353399489219,0.0909905369507537,0.73828532345983,-0.910445785251495,-0.375982223393442,1.56906644694578,0.900635249563371,0.649905435291895,0.151204923108011,0.863856707370855,-0.434226285500989,0.316238672826095,0.405638415490485,-0.159252314448826,0.0921987758557025,0.409612805732619,0.0795730007524379
"2008-05-01",-0.504424674088317,-0.366474163604849,-0.228896346415614,-0.450296879461643,-0.236147900258513,-0.564089978136156,0.0937953570215754,-0.604924471087567,-0.379424218855075,-0.391530659292548,-0.441198758404144,-0.118533030066169,0.434556824109264,-0.43754365852439,-0.43754365852439,-0.355097874011738,-0.277779556923971,-0.437418557903762,1.5458305702642,1.14220211225008,-0.190180711498658,-0.248259222301638,0.810407497711068,-0.0934376099664242,-0.562573271011997,0.434178056967804,0.068677255217817,-0.287952160034143,-0.605974786471513,0.00733104291889926,0.0865710871181338,-0.0406924801623073,-0.00900380514397654,-0.462161450046448,-0.232287383800116,-1.25819154378126,-0.375515540646152,0.613421846689507,0.476908201090835,-0.616815965929503,1.43037098887351,0.743305314179245,-0.360897726585018,0.172891356988376,-0.121988040247375,-0.239812311995261,1.21155329453673,-1.88964153887501,0.209293022559295
"2008-06-01",-0.226428438066988,-0.34050945859391,-0.190576691488571,-0.175142052311249,0.149919132563706,-0.653388946171598,-0.325475894897599,-0.0911987092954258,-0.485687227429262,0.368223885713747,-0.426894913411174,0.260437849699459,-0.269033645263392,-0.183367880634887,-0.183367880634887,-0.446525816412058,-0.116522917769163,-1.13503890281509,0.976113132252673,0.270142885069107,-0.185986740776237,0.365495020613168,0.170408442398219,0.369993563516957,0.746725282642175,0.589750986558412,-0.130894782227829,-0.33478070420136,-0.193531252965541,-0.288411912486121,-0.514629419240777,-0.429164131749627,-0.0705670181175552,0.829991969837738,3.03540154998735,-0.0620231177394666,0.134208339844595,0.992695745663347,-1.31931295085465,-0.0111921493928827,-0.231009679688278,1.1055552407861,0.0631984055277768,0.624266730027271,0.732442389176596,0.0421833450323692,2.62267364371103,-0.290056128166845,-0.380056004125225
"2008-07-01",-0.379090667618371,-0.631688827330756,-0.652673930186273,-0.465811167166864,-0.495550174595017,-0.136685144503577,-0.828919992763755,-0.0901819714179608,-0.756593035639301,0.659333358455125,-0.752390147859278,-0.294084390604241,-1.63838819548994,-0.363179348961375,-0.363179348961375,-0.706181770025664,-0.712629596292801,-0.474898737327903,-0.347290940559888,0.509301897798667,-0.204326772121781,-0.0928971978896576,0.293532070182214,0.2129418880587,0.658661818117582,0.834516291699823,-0.0917760107683834,-0.271018078102566,-1.3765930247229,-0.527336678294378,-1.07096341155816,-0.465189426570647,-0.207440563141937,-1.43515416524229,-4.41384521555921,0.291692701655974,-0.857401819637955,0.184318587183668,-1.82725975080178,0.542128707549945,-0.283484217419324,-0.0242423249762403,0.552642309551391,0.000893583261974565,0.456829450799596,-0.169905240735266,1.59087857446858,-0.404552810380004,-0.125705852778789
"2008-08-01",-1.28334926022783,-1.1477733638932,-1.16330077763641,-1.38454601674238,-0.978544405451035,-1.30701913039573,-0.851586311924045,-1.3078246337589,-0.899824259143123,-1.40151080758809,-0.957027121606792,-0.901343396922499,-1.40955561804,-1.28881230280454,-1.28881230280454,-0.840871992465002,-0.710811381789373,-0.914132314843002,-0.0789043274352769,0.666036773640517,-0.264287734078883,0.503183722525095,0.783588489678911,0.148576447297119,0.565872520800523,1.16517743626919,0.288140193405554,-0.370750666241834,-0.638018391391822,-0.149904680377534,0.378760678925343,-0.315515289604372,-0.262172423041455,-1.0264784649287,-1.26286126006451,-0.898185928193839,-0.642079739903075,-1.70116921358818,0.356969164467452,-2.42822355935339,2.43923416199618,1.06132152187454,-2.4175159977587,-0.100784658664674,0.00525680368979144,-0.245086782002984,-1.09358262985681,-0.77202627565722,-0.204612665047904
"2008-09-01",-3.54132245171082,-1.82888429833605,-1.81062921168446,-0.540773094867156,-0.19138522448193,-0.843088633967249,-3.51634690259576,-5.05256683066124,-2.45886985009975,-4.95772199756723,-2.24068409275683,0.0410421288381381,-2.00216554423961,-3.54555964500914,-3.54555964500914,-2.39409682887589,-1.70543551113627,-3.38065888797985,-0.713833544879675,0.0884208425607855,-0.397728650138209,0.622430378748081,0.286217795264353,0.386299475176558,0.247447254249364,0.733693657651107,0.083263915762017,-0.384287836814408,-1.92981952221738,-0.673960017138344,-1.31912515282184,-1.41094439283394,0.0305795613183943,-0.330926179911862,-1.31438501543451,-1.8066607553798,0.0721812952686567,-2.85857057457382,-1.48741677985411,-1.95147876580116,1.15145693507509,-1.17405209292492,-2.21504584485355,0.151272852279672,0.819158891240208,0.205194573629834,-0.362294269070337,0.131948587687334,7.16425332224754
