"","Index.of.IP..total","Index.of.IP..final.products.and.nonindustrial.supplies","Index.of.IP..final.products","Index.of.IP..consumer.goods","Index.of.IP..durable.consumer.goods","Index.of.IP..nondurable.consumer.goods","Index.of.IP..business.equipment","Index.of.IP..materials","Index.of.IP..mfg","Index.of.IP..mfg..durables","Index.of.IP..mfg..nondurables","Index.of.IP..energy..total","Index.of.IP..nonenergy..total","Index.of.IP..computers..comm..equip...and.semiconductors","Index.of.IP..nonenergy.excl.CCS.and.MVP","Capacity.utilization..total","Capacity.utilization..mfg","Capacity.utilization..mfg..durables","Capacity.utilization..mfg..nondurables","Capacity.utilization..computers..comm..equip...and.semiconductors","CLF.employed..total","Mean.duration.of.unemployment","Persons.unemployed.less.than.5.weeks","Persons.unemployed.5.to.14.weeks","Persons.unemployed.15.to.26.weeks","Persons.unemployed.15..weeks","Avg.weekly.initial.claims","Employment.on.nonag.payrolls..mining","Employment.on.nonag.payrolls..construction","Employment.on.nonag.payrolls..manufacturing","Employment.on.nonag.payrolls..manufacturing..durables","Employment.on.nonag.payrolls..manufacturing..nondurables","Employment.on.nonag.payrolls..utilities","Employment.on.nonag.payrolls..retail.trade","Employment.on.nonag.payrolls..wholesale.trade","Employment.on.nonag.payrolls..financial.activities","Employment.on.nonag.payrolls..professional.and.business.services","Employment.on.nonag.payrolls..education.and.health.services","Employment.on.nonag.payrolls..lesiure.and.hospitality","Employment.on.nonag.payrolls..other.services","Real.Manufacturing.and.Trade.Industries.Sales","Manufacturers.Sales","Merchant.Wholesalers.Sales","Retail.Sales..Retail.Trade","New.Privately.Owned.Housing.Units.Started..Total.Units","X.New.Privately.Owned.Housing.Units.Authorized.in.Permit.Issuing.Places..Total.Units","New.One.Family.Houses.Sold..United.States","Swiss.Francs.to.U.S..Dollar.Spot.Exchange.Rate","Japanese.Yen.to.U.S..Dollar.Spot.Exchange.Rate","U.S..Dollars.to.U.K..Pound.Sterling.Spot.Exchange.Rate","Moody.s.Seasoned.Aaa.Corporate.Bond.Yield","Moody.s.Seasoned.Baa.Corporate.Bond.Yield","M1","M2","M3","Monetary.Base..Total","Reserves.of.Depository.Institutions..Total","Reserves.of.Depository.Institutions..Nonborrowed","Producer.Price.Index.by.Commodity..Final.Demand..Finished.Goods","Producer.Price.Index.by.Commodity..Final.Demand..Finished.Goods.Less.Foods.and.Energy","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Food.and.Beverages.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Housing.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Apparel.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Transportation.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Medical.Care.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Commodities.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..Services.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.Less.Food.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.Less.Shelter.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.Less.Medical.Care.in.U.S..City.Average","Consumer.Price.Index.for.All.Urban.Consumers..All.Items.Less.Food.and.Energy.in.U.S..City.Average","Personal.Consumption.Expenditures..Chain.type.Price.Index","Personal.Consumption.Expenditures.Excluding.Food.and.Energy..Chain.Type.Price.Index.","Personal.consumption.expenditures..Durable.goods..chain.type.price.index.","Personal.consumption.expenditures..Nondurable.goods..chain.type.price.index.","Personal.consumption.expenditures..Services..chain.type.price.index.","Federal Surplus or Deficit [-]"
"2008-11-01",-1.31859517049486,-1.13802948684611,-0.33787557620375,-0.85323886926032,-3.90026561352474,-0.0250844511165305,1.35850154186032,-1.54142455538127,-2.55005281733558,-2.98261827244435,-2.05995373409689,1.94689754210167,-2.56711382193116,-6.46695097390437,-2.23716440905957,-1.4446643149264,-2.43593460065084,-2.8832274994965,-1.94014530340203,-1.26757525482075,-0.534919989203786,-5.15578096648501,3335,3260,-0.351494210744452,-1.69345636743579,519800,-0.691661354700113,-2.23521642564499,-0.863226780427873,-0.673079464142123,-0.617558204414959,0.284849756428418,-0.74044379209699,-0.632333960246356,-0.455637756440552,-0.971158732511057,0.196058261130361,-0.390215113182535,-0.727805250485147,-2.76635120780693,-7.65925258082465,-9.11786633653993,-4.38201636693965,-17.5395788440994,-16.1879747628778,-1.02302682508153,4.12126153005217,-3.0473400698491,-9.54503065554608,-15.6919191919192,33.4393939393939,3.78890856807734,0.759757151217144,0.63199864953134,23.8373690609432,66.0044941299191,-877.241379310345,-3.07541321798501,-0.0586682328355792,-1.78640940928183,0.204244424010902,-0.0551356580854367,0.0572231634778042,-10.8433728409465,0.253137443769536,-4.46409041888582,0.0422863334158308,-2.11493175483968,-2.74586021831409,-1.92213947881568,0.0733166597679968,-1.18696070318922,-0.0443515181824949,-0.365638065183926,-4.98592356487251,-0.0660213635030438,-234.023647714633
"2008-12-01",-2.85485623214496,-2.10143227841391,-1.2958847808977,-2.02560305362223,-4.68233400089444,-1.32406056871774,0.970388439047642,-3.76465148730114,-3.47997252628707,-3.4658022792164,-3.49840498801814,-0.880787281132989,-3.59972036502549,-6.48292833191118,-3.25278343209989,-2.98919392372001,-3.3561720501428,-3.35713758588767,-3.36958393768532,-2.87705114990553,-0.522221436530224,5.15578096648501,3255,3498,12.7645560447261,14.7611007615458,564000,-0.626612089966194,-1.65757828004978,-1.42175165689604,-0.969469541684553,0.0442380011637766,0.0710858391405722,-0.75336102617527,-0.702660467212901,-0.395746249864182,-0.766419748370595,0.211106326631239,-0.331375510344678,-0.549351317463476,-0.544762560223866,-5.13214726036288,-3.37678432283006,-2.45478491984166,-15.2107778197458,-12.2185684352814,-3.1334156170435,-4.34780728345839,-6.04788905342764,-3.13292308391204,-107.89898989899,-78.1666666666666,7.12342315921966,2.68781329858179,2.17556813224462,14.4426549357298,29.8418841511782,-3438.127090301,-1.86812204490643,0.234466695925395,-0.826760505408153,0.0328594576582297,-0.0533267147291738,-0.63126301464056,-5.16451191182785,0.350173610726223,-2.17139921666947,0.0647526529529152,-0.967366861170937,-1.23971106681875,-0.90655891250373,-0.0101412398214151,-0.56070513069173,-0.0485980528085683,-0.373664727910761,-2.42470810718238,0,-703.959233552448
"2009-01-01",-2.5114805069415,-3.0288777658102,-3.25060946326925,-2.40835640813799,-11.96869728301,-0.0622561516892439,-5.75166017277455,-1.89975745874591,-3.30198213964534,-6.07667242477428,-0.268460652220703,-0.240057143129047,-3.36880215177642,-1.84479287169399,-1.81989547707255,-2.65093849718392,-3.17080824711002,-5.96147561905083,-0.131593998059376,-2.69969173400471,-0.583131063991971,-0.503779402995708,3524,3662,6.45062375586107,4.66199766501809,572000,-1.19442156307592,-2.01996617821987,-2.27470356361135,-1.68649105697591,-1.02245834060994,0.017763566970963,-0.555418428718824,-0.535518684113612,-0.658919522104284,-0.90067141875263,0.205528794988652,-0.256817121287511,-0.331065227894634,-2.14294037139773,-3.44372469633214,-3.24922978565922,1.56845317020338,-13.3531392624523,-1.637889208404,-11.5134027484807,-1.20812632965669,-1.27292638350367,-2.67408149285185,0.304545454545391,-28.65,-1.78600125566879,1.02280435918001,0.991153396989475,2.69966667549255,4.67636209954154,928.153018529588,0.646110911428899,0,0.25275743322668,0.0784539146322594,0.07446564352378,-0.128766653679069,1.03261073442864,0.291373288252395,0.370434789721319,0.180078702372555,0.28365039294167,0.28772382340998,0.250197590277157,0.19388820892372,0.0118028917222013,-0.0306500454223091,-0.072607074736375,0.342418547519419,-0.077790746824391,271.352938903273
"2009-02-01",-0.603501859754907,-0.645910155596408,-0.384241333869273,0.0896264183882778,2.30344765124961,-0.42391867609517,-0.541516714344326,-0.567735745946596,0.00741810554485411,-0.401987215083377,0.436507353267412,-1.7475475031631,-0.1399743347684,0.894469566616518,-0.790003472252909,-0.725864419418265,0.147637671353351,-0.27600980000857,0.581607121664707,-0.798091360685316,-0.555791786295856,2.00006667066694,3450,3936,17.34037838719,13.5444967791981,644000,-1.8548113425239,-1.85973238155892,-1.45145084486646,-1.43025887306365,-1.34954814748847,0.106515188483502,-0.508913847960279,-0.847619507148423,-0.613076677851687,-1.15065259205593,0.128241316403077,-0.219572300974669,-0.313682331202436,0.618778919394636,0.418028890634581,1.26383385505413,-0.349486523850118,17.2065056626766,2.35731677180668,10.1782694309942,3.25506687900726,3.05459297130275,-0.276201843258478,21.7815789473685,-5.87631578947363,-2.35319960438147,0.0196112448488606,0.354712982315064,-9.18873062078873,-20.4657033315046,-720.728008088979,-0.117164629689093,0.0585308767075965,0.36360422314452,-0.120899415019604,-0.0312504310966411,1.61530492856734,1.77801033221625,0.277854088088247,0.803435025183852,0.0785134315697711,0.446883687831612,0.518216064131938,0.369245033081622,0.204992510965063,0.177947434560011,0.0792480982308774,0.00477840162558252,0.966535322061191,-0.0437172460833857,2465.95962620357
"2009-03-01",-1.58835293391117,-1.40655998904684,-1.26575571102849,-0.555015733775654,-0.231849817392238,-0.626222240966268,-2.08967910112934,-1.83499350073566,-1.7759858977727,-2.34824863092467,-1.18312555692617,-0.759004047473244,-1.86534843634192,1.36760920462069,-2.23433394200949,-1.69846071101611,-1.6311501424517,-2.21939366190638,-1.03105325046586,-1.81948761955928,-0.601903827534933,3.40665545636059,3465,4122,6.65468857586911,7.6044030526246,659250,-2.53768904338658,-2.43397428053527,-1.3990792714349,-0.520615837078786,-0.272109011436061,-0.106515188483502,-0.467823570887838,-0.753178798083987,-0.515886642727814,-0.883675649228799,0.0358781172963063,-0.501520808036915,-0.518807908177799,-2.08499643039008,-2.99196914001332,-3.73208647364489,-1.80737920834311,-14.1912018456078,-8.40831172105414,-9.28937468926962,-0.727552584573779,5.17931977372408,-1.763594668445,22.9138755980861,33.4808612440192,2.71321167946326,1.68034981273113,0.794130993797282,5.33626124591358,10.4347163588295,481.012658227848,-0.883137915304388,0.17538735860958,-0.0987770541272859,-0.171791516640951,-0.0482735325601169,0.399574319591078,-1.15880231087573,0.229477124718613,-0.263283012851812,0.0340162353492879,-0.0812750780704086,-0.201375803272796,-0.121138126915188,0.211446145126626,-0.109303682199791,0.0717973655869564,-0.291901152354068,-0.10298897784029,-0.0832221973879221,-14.0514497650354
"2009-04-01",-0.801001440041471,-0.855637302698753,-0.855412065311523,-0.304577449202892,0.226870981002225,-0.42677799222357,-2.02294134565202,-0.746858916278015,-0.645284956712722,-1.10534238711182,-0.175831841138407,-0.768123392965059,-0.787769807328687,1.03793657620312,-0.998125166971242,-0.899851134656249,-0.500425602088406,-0.98046765798383,-0.0183165093316617,-0.968297440222887,-0.525861030433994,3.75631015756488,3338,4138,0.342270727750194,8.13748396732219,627750,-2.4220050705507,-2.20177636880425,-1.46879445555133,-0.2697691738895,-0.45516692147185,-0.302410619153726,-0.599718369764979,-0.830786680266193,-0.721659142570807,-0.807444800754809,0.0358652495197731,-0.542337959952022,-0.204556091782848,-0.781732318016637,-1.52260578941306,0.608282541962524,0.448530741002351,-5.49476967839038,1.54741965825975,-0.591717702808836,-0.646035574655457,1.08246514962831,3.75114801025945,-10.6406926406926,-3.19264069264076,1.78980492168108,0.265746044664716,0.0430051015456456,6.2305105591717,12.4996811470097,1138.55421686747,0.530818114572718,0.0583941622433137,0.100657575219731,-0.141858924520477,-0.0708433609379888,-0.154645634644446,0.377571213620786,0.368430373443829,0.263283012851812,-0.0177797705332772,0.143604206205605,0.107218294230194,0.0825656969354327,0.207342181893644,0.143570427729678,0.223508543142081,0.0421629604644203,0.446661354784528,0.0629565034052426,-1069.05093716236
"2009-05-01",-1.00750652213364,-1.31702843234409,-1.63744265158341,-1.30287885826741,-4.3511698360728,-0.566885049047272,-2.83979786171411,-0.612970885742659,-1.07390272221579,-2.33348409089675,0.190573630478141,-0.836717536247988,-1.04382690673797,0.748338226339307,-0.597866975074623,-1.07867398804684,-0.927447186838837,-2.21070863593749,0.35526439083986,-1.13471985204834,-0.259787758341012,3.17486983145803,3246,4458,14.6310064685029,9.50965882617378,612000,-2.5752496102414,-0.881350572058537,-1.40635165700527,-0.524757869444414,-0.594831312328647,-0.26759448667999,-0.0329654483882891,-0.44508186745098,-0.330915409521104,-0.300715929988549,0.311996775092283,0.382234239555501,-0.0558607220558116,0.0430977154239898,0.196535282881172,1.14915646404441,0.97846115861504,12.1958407066864,6.50182524972154,10.9506213037533,-3.58812164188933,-2.32721449812701,4.68939516072334,15.0952380952381,-32.4119047619048,-0.607096999367318,-0.325094636284184,0.68795053394588,1.24140698061055,2.36491828503986,199.938176197836,0.176315061838039,-0.0583941622433137,0.147041233264744,-0.146187801712028,-0.144602529491245,-0.119890115101473,1.25321146472546,0.343039740439188,0.419935859627252,-0.0440765392360376,0.199475206023347,0.20663170409323,0.133231517976551,0.0904915397323514,0.103799387593551,0.0768473670224701,-0.139013410814037,0.402680527291288,0.0447923561869068,9685.40680154972
"2009-06-01",-0.319808340600591,-0.345311971996054,-0.536521678840174,-0.456554136957621,-1.03756642640498,-0.31329707201051,-0.820250442762926,-0.29969335328337,-0.255357556313207,-0.81935637959285,0.296641440158485,-0.451031075756347,-0.258587762042151,0.292456593860946,-0.136086370469712,-0.355549132047539,-0.107987961312173,-0.699377869989348,0.468270526974557,-0.355672915280714,-0.355832943658285,6.4817500076471,3114,4052,13.4514838040616,10.9808030324487,598250,-1.2657407830992,-1.48640226321497,-1.15314148745114,-0.595797149273825,-0.829497843773375,0.0535762134433071,-0.118903217865807,-0.42530536740415,-0.306435377687997,-0.634462383905543,0.16328200382496,-0.229165175534085,0.0558607220558116,-0.158293445509017,2.02625673528143,1.22756771435597,1.8935872391328,8.00427076735364,7.78266402846253,4.42204684793666,-2.44267166919725,-0.030999372499263,5.98281859802209,6.59090909090905,-56.8499999999999,2.94543952902337,0.206855234819514,0.116174321947682,-5.28630066870051,-10.8837236251311,-20.3497615262321,1.86160117182714,0.349854584251386,0.826535985544119,0.0178839606570946,-0.0161310765538936,0.19807425103231,4.77957344150299,0.218268455352,1.99865207285201,0.0394378182852151,0.964859311583233,1.26283338222608,0.868715630135686,0.0949737067297285,0.591840747341355,0.127247218520044,-0.0556595187345188,2.29167577570291,0.141710242300341,-603.12257778762
"2009-07-01",1.15164195376742,0.945933478507222,1.30465144528609,1.33446403572437,9.73567052101796,-0.736097243205336,1.21519701762498,1.42247932527821,1.67869959433231,3.58250241343017,-0.219565936356769,-0.121899877237563,1.56672764952885,1.00933056079269,0.164030800850146,1.15736518244729,1.82368928955627,3.69595759215651,-0.0435548870564517,1.1965900912613,-0.259863488690115,4.89893872002733,3137,3505,-17.6718019917624,0.0255167135858159,566500,-1.17052902430599,-1.306332427143,-0.495854653654959,-1.16779620107783,-0.324449879055244,-0.232371183297975,-0.358940650414397,-0.459913009251878,-0.179188579879686,-0.13951656747313,0.0764467585582906,0.0152940277120095,-0.0744878991611131,1.4663801316507,0.196081743272281,1.35420252220566,0.209266305659206,1.52674721307884,-1.00335289895774,4.4783602626973,-0.268552283178343,-2.35383289186784,0.059312104461462,-19.4090909090908,-40.7272727272727,-0.753881693510827,-0.334276894432861,0.0544842956575309,-0.601675779314981,-1.64366793419655,189.541778975741,-1.15943327809189,-0.233100338647585,-0.0298009855155712,-0.168419353421179,-0.172534734267771,-0.24307012716962,0.13717499150312,0.219388834737622,-0.118435492892122,0.0235779319381457,-0.00233292196156754,0.023081475254294,-0.046908966033854,0.0688907925734838,0.0106317378739007,0.0861416979059726,-0.505228980590555,-0.14211802627413,0.137256696851473,1098.43531357334
"2009-08-01",1.07252638852557,0.81286432144303,0.907228516849301,0.876576880633273,1.15580200243759,0.810152035562428,1.0503924915068,1.41699889011804,1.13509359390243,1.32660121477466,0.937548355846651,0.61816100346439,1.22528913975701,0.260650034619614,1.11523301152214,1.11886945378288,1.27688099537702,1.43325143464859,1.11660718992681,1.19216247572718,-0.140147752430941,0.793654959573598,2940,3927,-4.62105315749239,-0.1404225672756,559200,-1.42619194875886,-1.30654272260049,-0.360608272631602,-0.155588241258098,-0.139372844860386,-0.161189253132399,-0.0579922279055012,-0.315708095612344,-0.30792941960609,-0.0546464690728499,0.26456387855891,-0.244985576517998,-0.16780091566666,0.0572132942906478,1.1804822206896,1.08616710674081,2.03365812233613,-1.3559529785633,3.46855579878893,1.68882180285221,-0.905479076797795,0.560262325496463,0.934632984260247,-15.3722943722944,-51.1536796536797,0.665980185698523,-0.311425003565269,-0.00118412561178616,2.19841024821488,3.96310785048932,189.106145251397,1.38971547542424,0.233100338647585,0.334285979087934,0.00597065652137019,0.0683113732686813,0.209807753260005,1.54345381442349,0.289473467023083,0.512599575254225,0.20770925094391,0.39023985446196,0.424337793667817,0.337061608252842,0.106208657555751,0.289810658313172,0.147948423425426,-0.405060418585723,0.836473122399628,0.221978031426584,-512.231569625858
"2009-09-01",0.837041396296634,0.653971545542475,0.822943984633095,0.827028796622642,4.35083727941228,-0.104155223831004,0.625926932576082,1.07484136755769,1.01887094324704,1.98242509266864,0.0253030242545194,0.746850944285438,0.873313776759943,1.40949151426737,0.150954761815658,0.921588720729627,1.15926116113663,2.08471769695011,0.207199912245049,0.945381573676229,-0.184866331429134,5.01068200541792,2841,3775,4.10656051170877,7.07627232133596,547500,-0.859070037283161,-1.16819744579786,-0.301503437255057,-0.450841755493059,-0.88723439819951,0.161189253132399,-0.209466145504145,-0.307540469755985,-0.141451833525785,0.0242910063743551,0.0558758554653593,0.0613026839120678,-0.112023910146952,0.118346829418314,2.1626575822177,0.622914019351306,-2.61958144937147,-0.170794234515537,-1.14286958236223,-7.96440630599253,-2.77193564005149,-3.89192792931539,-1.27401336210177,-13.1428571428571,-26.3333333333333,-1.46653236468683,0.143062776871794,-0.00947350970577077,5.14920120746645,10.7337563268723,285.944098129901,-0.230282197332343,-0.116482249629346,0.192902546683626,-0.0339915759287379,-0.0226114364070717,0.450595123736974,0.867077816661155,0.335694272490361,0.343769092880297,0.091748784404011,0.233971445246084,0.30708341496517,0.183505290545494,0.192983474243391,0.162054848122661,0.174947010548099,0.266036076592346,0.253100616004165,0.114513542075301,-676.139249674086
"2009-10-01",0.214167000561449,0.181595408726842,0.250480182165447,0.23515999353485,-1.60350221365926,0.735152164859354,0.423224744065287,0.251355735753478,0.00798155576910986,-0.132581677525767,0.151887563107245,0.717213529305205,0.0556143858974067,1.44764831125848,0.0375181980870387,0.331762945851111,0.146725847193707,-0.0358564656730564,0.33795050739025,0.334142051664266,-0.152906990900625,3.32747888848721,3223,3552,3.31447316595099,2.88583075897169,525400,-0.473199871314733,-1.23447625240818,-0.458299907191062,-0.43542697029153,0.0468933185615583,-0.0357973871730088,-0.475864354304001,-0.383919940321853,-0.219001697836774,0.115301769608678,0.223191733110184,-0.452993211957242,-0.374321979277958,0.491030226588052,1.01809137392728,1.15065958892515,1.03142587948497,-9.12160082716618,-4.3631081359405,2.55768417896496,-1.72048248624433,-0.999358163065178,-0.683231926000194,1.85714285714287,-2.09523809523811,0.992884685670159,0.298158506367585,0.318055519873184,7.23258260819346,13.5710352323265,342.773627801234,0.460035313906104,-0.0582920447866897,0.299743499858529,0.0996452802604963,0.120842591880965,-0.231267639829369,1.32076683698985,0.246024013752866,0.478142194724462,0.187860714994414,0.33422243458574,0.400377073652702,0.303176860236487,0.26383861670185,0.378164138505888,0.367751179734732,0.333719445517833,0.181178367457324,0.450417873111864,3481.47853208574
"2009-11-01",0.416726161481318,-0.0687457161862248,-0.388897237149077,-0.613743435772029,1.81057041924326,-1.25756177185581,-0.140668914326536,1.04252025780811,1.062904750545,1.37038172083352,0.741539088236109,-1.76901707903543,1.13549696475088,1.86789194259429,0.905664186143884,0.562377255915525,1.20017787362956,1.46046234120956,0.932724685085695,0.559302686739027,0.00922714935551738,4.96555904458607,2816,3457,-5.43444830348827,1.22968854009091,494000,0.50575195493554,-0.35050859579453,-0.251659784834324,-0.297177038915741,-0.894755204116748,-0.197115017680272,-0.015298494518845,-0.186060274553235,0.0257898131668099,0.363240501100748,0.172125795547018,-0.0692814007157594,-0.168903108559881,0.747973459268536,2.02579611224003,2.64379577110958,0.82544028330247,9.63311089384318,6.63593324369609,-5.448818528407,-0.805819355592966,-1.22447314751657,2.35830011369138,4.05513784461151,2.75689223057638,2.40285287754984,0.796345814627841,0.349990635310249,4.45932146552988,7.72799427156414,200.985221674877,1.31093356438843,0.349243661149856,0.334299654493098,0.0798282359062874,0.00921862901197557,-0.409967851665272,1.82045783455509,0.305104212904261,0.694559406629569,0.0776588585501337,0.379158741289043,0.57851060937022,0.336213654132145,0.0748016092289028,0.249564444990824,0.0886012013910253,0.0596819547190819,0.567757575995831,0.172860890061788,-381.549417961817
"2009-12-01",0.360382845070006,0.33532003096024,0.417766658613594,-0.0834089382413694,-0.710685498170971,0.0932663150339685,1.75363688383765,0.389227732478759,-0.128236840280405,0.402260719229286,-0.685938668476815,2.26771916759825,-0.275456993786261,1.04500776816217,-0.448125343252137,0.529831518306612,0.00791521461476208,0.486201534013908,-0.489919742460287,0.557917503108829,-0.207046582459824,2.73054506902675,2879,3457,-4.85794382177511,0.909614003384362,485500,-0.0651147670736485,-0.740091483827676,-0.295858203974575,-0.298062813813793,-0.474159257258222,-0.269420908369167,-0.310647943293674,-0.254781911695723,-0.167752797581855,0.0181274359237094,0.17183003166501,-0.323949377015964,-0.0751597179313279,0.335489420317536,1.15877165573988,0.777455451200026,0.565123892993391,-1.1976191046716,6.37356306889805,-6.32948503723139,1.6618602933029,0.762806108609482,-2.26881855423292,7.6028708133971,4.82535885167472,1.25730586119959,0.667216397803827,-0.05648122149573,0.0789967454926099,-0.105170912411001,59.9805258033106,0.282725661892869,0,0.0520041154797646,0.131073630806178,-0.0290415595975091,0.360993205441318,0.143170679696603,0.173590865600204,0.0896407534684229,0.027665812533062,0.0363642226091088,0.0757570310524258,0.0439785277149163,0.09738488405171,0.0588779561125463,0.0853997698201603,-0.224473472966746,0.039262733626888,0.108412504368793,-288.081006260028
"2010-01-01",1.08418458829815,0.949873863774009,1.0106978317264,0.644760403112254,1.17848433183747,0.50775195173971,1.44956421996358,1.2511528346189,1.16801731257468,1.82476323131242,0.469535690015999,0.578266571534858,1.25666579010435,3.75990645209665,1.06829580256997,1.27433652608069,1.30384315185283,1.90271309449876,0.671637119506663,1.22725301822433,0.00154096263944581,2.00006667066694,2921,3390,-5.22252609042138,0.665578631684483,479800,0.810902918983292,-1.31744828781795,-0.130804466001422,-0.387051855471476,-0.380952841666815,0,0.460750124330289,-0.357417716159603,-0.142164805850165,0.126800125675253,0.0807591402665508,-0.0927500452949204,0.0563750837068611,-0.286323048089976,1.36152290246425,1.0314803203137,-0.0226994144526316,5.52441712952314,-4.30835861363112,-2.00867585667366,0.421280616203777,1.27052919113302,-0.420384564250409,0.239234449760772,-11.9832535885168,-1.93074101560962,-0.793210949207968,-0.447090239314463,-1.55180672956128,-2.48592346787069,-0.370942812982998,1.01124457258859,0.232153325392126,0.0648521875846519,0.235134922011504,-0.320015050122091,-0.441854507712769,0.831446709778039,0.427046166917044,0.441284220692495,-0.173806756846062,0.0299100170876976,0.321208442660659,0.0396596916998782,-0.112340730342542,0.218386546834726,0.146675639135019,-0.12835919168559,0.398298510035833,0.211224391397025,-640.315063997375
"2010-02-01",0.352877354466319,-0.401565065671061,-0.557338953331765,-0.832014403462455,-1.64246986170093,-0.608390208391274,-0.474852282594362,1.28320851513326,0.0226614222630594,0.0641533066442435,-0.0218890449244391,1.83521841304763,-0.171147450323872,3.74879908663148,-0.130270384101383,0.553767654044357,0.162159451053245,0.143016061723955,0.186149315183393,0.475009785397962,-0.070908869662567,-1.66393190039646,2807,3390,8.16551777891048,0.314324461756854,485750,0.916478800029008,-1.44406841547937,-0.0611006871015007,-0.0528960604770035,1.13853222251254,-0.216060580990618,-0.0270851203644895,-0.202423579960431,-0.103519677981723,0.114585544606349,0.0958168458794262,-0.0386712561375901,-0.131591333962255,0.658135459042164,-0.543097234606549,1.57514149792259,0.0729440745834253,-1.64207302123272,2.17737995495604,-2.6433257068156,3.58350961121856,-1.06111805067659,-3.40245494863068,8.36842105263154,9.3684210526316,-0.0371827387139589,0.0957774029721747,0.581181088298877,5.85053203334027,9.68290806083578,178.231292517007,-0.673025535406779,0.0579542177912451,-0.0952229876745037,0.0196457820452522,-0.0758823674693154,0.228244036878067,-0.591026249508175,0.408318147641928,-0.317872414323883,0.0527122787564061,-0.115087525247493,-0.133270166009503,-0.130506196054458,0.0444077911250673,-0.00314641858931708,0.0872790803822632,-0.355051139439588,-0.221806727739882,0.120649423190589,5017.82614814467
"2010-03-01",0.708031399205211,0.815808969518628,0.918460178110969,0.353488136383717,1.38631784588688,0.0826122584615341,1.88709587872529,0.575905330196491,1.34222315506785,1.92831382183982,0.711468605118792,-0.778126606299701,1.23730705641441,2.87097382943622,1.02382861167207,0.918697470500618,1.48441286976038,2.00547059283132,0.926277806244169,0.884467031219849,0.139457678711707,5.86487270815077,2769,3294,-9.41651141957776,1.83246840071369,470250,1.01911710061877,0.670474560240564,0,0.0176351292230592,0.141409403719805,-0.0540881650254121,0.343921736317299,-0.00929532167130986,-0.20736140141473,-0.10251772343679,0.286900914046839,0.123695415848957,0.244246246364632,1.26002851227547,1.93388306839033,1.51928386370841,2.37493389435723,5.16243654053072,5.53619293326664,12.5688215163497,-0.526512802614432,0.637652747894446,-3.64651078810038,-7.78947368421044,-6.6796338672769,2.67864640417352,0.92492397834274,-0.0340937817419729,-1.69738031478062,-3.40281793693276,-23.1535493134703,0.673025535406779,0.173661403991776,0.0331313245896858,0.193054217811905,0.0481272048309833,0.0341085403603891,-0.314592815142856,0.364666256949953,-0.10560814623366,0.142991152763727,0.00644840356178733,0.0644922222597266,0.010044987201141,0.023555312058221,0.141490918403964,0.149444281993372,-0.143538838315926,-0.00435407323617909,0.232494920721038,-844.811211856466
"2010-04-01",0.364414094203269,0.226487257700203,-0.184976184092012,-0.832910851695523,0.275996270487333,-1.12753468988096,1.18808794856085,0.529694414244819,0.910268746291187,1.38344920624895,0.396001937601032,-1.02382984289227,0.857483488007738,1.71398662208966,0.887689006761683,0.583301360252619,1.05448675484894,1.45719205644861,0.617750405623951,0.578594784615483,0.177699872522474,5.24002763935316,2725,3086,-8.70829051896536,0.472087389366749,469000,0.741854874169778,0.288548441863945,0.313835145564845,-0.0529147203456759,-0.709055204200304,-0.0541174361543995,-0.1350701011269,-0.00557760776551675,0,0.55355135331645,0.030152269186523,0.27775652453208,0.11252814390712,0.890386037275093,0.870346493249485,1.56627270434946,0.888177776673515,7.71357288822268,-7.55646366501859,10.2205938909311,0.223362613122297,2.97210119206941,1.80126793043112,1.59090909090907,-2.02371541501973,-0.853767485217727,0.528710272224941,0.360335372310416,-3.18541832194779,-5.83161865737916,-61.0541727672035,0,0,0.0230014077875929,0.095704253839024,-0.0249862345656382,-0.482760420811701,-0.0658610043042351,0.227113619422514,-0.151144676500437,0.126676075548371,0.0105929032252483,0.0250156349021147,0.00813091733933291,0.0176628435372805,0.0544468423812283,0.0508016827319047,-0.384105337737317,-0.0729589230087591,0.162007675923803,317.531007692661
